Kind,Name,SumCyclomatic,MaxInheritanceTree,CountClassDerived,CountDeclMethodAll,CountClassCoupled,PercentLackOfCohesion
Class,"cgeo.geocaching.StatusFragment.onCreateView.(Anon_1).call.(Anon_2)",1,1,0,1,2,0
Public Class,"cgeo.geocaching.Trackable",45,1,0,41,4,95
Public Class,"cgeo.geocaching.TrackableActivity",28,5,0,49,10,88
Class,"cgeo.geocaching.TrackableActivity.(Anon_1)",7,1,0,1,6,0
Class,"cgeo.geocaching.TrackableActivity.(Anon_1).handleMessage.(Anon_2)",1,1,0,1,2,0
Public Class,"cgeo.geocaching.TrackableActivity.DetailsViewCreator",22,2,0,6,16,0
Class,"cgeo.geocaching.TrackableActivity.DetailsViewCreator.getDispatchedView.(Anon_3)",3,1,0,1,4,0
Class,"cgeo.geocaching.TrackableActivity.DetailsViewCreator.getDispatchedView.(Anon_4)",1,1,0,1,2,0
Class,"cgeo.geocaching.TrackableActivity.DetailsViewCreator.getDispatchedView.(Anon_5)",1,1,0,1,1,0
Private Class,"cgeo.geocaching.TrackableActivity.LoadTrackableThread",8,2,0,2,5,0
Public Enum Type,"cgeo.geocaching.TrackableActivity.Page",3,2,0,3,1,88
Private Static Class,"cgeo.geocaching.TrackableActivity.TrackableIconHandler",3,2,0,2,0,0
Private Class,"cgeo.geocaching.TrackableActivity.TrackableIconThread",4,2,0,2,4,0
Class,"cgeo.geocaching.TrackableActivity.addContextMenu.(Anon_6)",1,1,0,1,1,0
Class,"cgeo.geocaching.TrackableActivity.addContextMenu.(Anon_7)",1,1,0,1,1,0
Class,"cgeo.geocaching.TrackableActivity.startContextualActionBar.(Anon_8)",8,1,0,4,2,0
Public Class,"cgeo.geocaching.TrackableLog",1,1,0,1,1,19
Public Class,"cgeo.geocaching.TrackableTest",6,2,0,6,1,0
Public Class,"cgeo.geocaching.UsefulAppsActivity",1,4,0,30,1,0
Private Static Class,"cgeo.geocaching.UsefulAppsActivity.HelperApp",4,1,0,2,0,37
Protected Static Class,"cgeo.geocaching.UsefulAppsActivity.ViewHolder",1,2,0,2,0,100
Class,"cgeo.geocaching.UsefulAppsActivity.onCreate.(Anon_1)",4,1,0,2,3,0
Class,"cgeo.geocaching.UsefulAppsActivity.onCreate.(Anon_2)",1,1,0,1,2,0
Public Class,"cgeo.geocaching.Waypoint",69,1,0,36,8,90
Class,"cgeo.geocaching.Waypoint.(Anon_1)",1,1,0,1,1,0
Public Class,"cgeo.geocaching.WaypointPopup",5,3,0,27,3,33
Public Class,"cgeo.geocaching.WaypointPopupFragment",14,3,0,33,10,77
Class,"cgeo.geocaching.WaypointPopupFragment.init.(Anon_1)",1,1,0,1,4,0
Public Class,"cgeo.geocaching.WaypointTest",5,2,0,5,3,0
Public Class,"cgeo.geocaching.WaypointViewHolder",1,2,0,2,0,100
Package,"cgeo.geocaching.activity",184,,,,,
Public Class,"cgeo.geocaching.activity.AbstractActionBarActivity",5,3,13,29,1,0
Public Abstract Class,"cgeo.geocaching.activity.AbstractActivity",33,2,4,24,11,91
Public Interface,"cgeo.geocaching.activity.AbstractActivity.ActivitySharingInterface",1,0,2,1,0,0
Class,"cgeo.geocaching.activity.AbstractActivity.initializeICSAndroidBeam.(Anon_1)",2,1,0,1,2,0
Public Abstract Class,"cgeo.geocaching.activity.AbstractListActivity",17,3,4,19,3,91
Public Abstract Generic Class,"cgeo.geocaching.activity.AbstractViewPagerActivity",16,4,3,39,4,76
Protected Interface,"cgeo.geocaching.activity.AbstractViewPagerActivity.OnPageSelectedListener",1,0,1,1,0,0
TypeVariable,"cgeo.geocaching.activity.AbstractViewPagerActivity.Page",0,0,0,0,0,0
Public Interface,"cgeo.geocaching.activity.AbstractViewPagerActivity.PageViewCreator",5,0,1,5,0,0
Private Class,"cgeo.geocaching.activity.AbstractViewPagerActivity.ViewPagerAdapter",18,2,0,10,3,0
Class,"cgeo.geocaching.activity.AbstractViewPagerActivity.createViewPager.(Anon_1)",3,1,0,3,2,0
Public Class,"cgeo.geocaching.activity.ActionBarListActivity",5,2,1,3,0,66
Public Class,"cgeo.geocaching.activity.ActivityMixin",29,1,0,13,4,0
Class,"cgeo.geocaching.activity.ActivityMixin.postShowToast.(Anon_1)",1,1,0,1,1,0
Public Interface,"cgeo.geocaching.activity.FilteredActivity",1,0,4,1,0,0
Public Interface,"cgeo.geocaching.activity.IAbstractActivity",5,0,2,5,1,0
Public Interface,"cgeo.geocaching.activity.INavigationSource",2,0,2,2,0,0
Public Class,"cgeo.geocaching.activity.Keyboard",4,1,0,4,0,25
Class,"cgeo.geocaching.activity.Keyboard.showDelayed.(Anon_1)",1,1,0,1,1,0
Public Class,"cgeo.geocaching.activity.Progress",22,1,0,12,2,62
Public Class,"cgeo.geocaching.activity.ProgressTest",3,2,0,2,2,0
Public Class,"cgeo.geocaching.activity.ShowcaseViewBuilder",8,2,0,22,1,75
Public Class,"cgeo.geocaching.activity.SimpleWebviewActivity",1,4,0,30,1,0
Class,"cgeo.geocaching.activity.SimpleWebviewActivity.SimplelWebviewClient",1,2,0,1,1,0
Package,"cgeo.geocaching.apps",78,,,,,
Public Abstract Class,"cgeo.geocaching.apps.AbstractApp",10,1,6,9,3,75
Public Abstract Class,"cgeo.geocaching.apps.AbstractAppFactory",3,1,2,1,1,0
Public Abstract Class,"cgeo.geocaching.apps.AbstractLocusApp",53,2,2,17,9,75
Public Interface,"cgeo.geocaching.apps.App",5,0,3,5,1,0
Public Class,"cgeo.geocaching.apps.LocusDataStorageProvider",7,2,0,6,0,0
Package,"cgeo.geocaching.apps.cache",8,,,,,
Abstract Class,"cgeo.geocaching.apps.cache.AbstractGeneralApp",3,2,1,11,1,0
Public Class,"cgeo.geocaching.apps.cache.WhereYouGoApp",4,3,0,15,3,75
Public Class,"cgeo.geocaching.apps.cache.WhereYouGoAppTest",1,2,0,1,2,0
Package,"cgeo.geocaching.apps.cache.navi",165,,,,,
Abstract Class,"cgeo.geocaching.apps.cache.navi.AbstractPointNavigationApp",10,2,12,18,5,0
Public Abstract Class,"cgeo.geocaching.apps.cache.navi.AbstractRadarApp",6,3,2,24,3,66
Abstract Class,"cgeo.geocaching.apps.cache.navi.AbstractStaticMapsApp",10,2,2,14,6,0
Public Interface,"cgeo.geocaching.apps.cache.navi.CacheNavigationApp",2,1,4,7,1,0
Class,"cgeo.geocaching.apps.cache.navi.CompassApp",5,3,0,23,5,0
Class,"cgeo.geocaching.apps.cache.navi.DownloadStaticMapsApp",5,3,0,19,2,0
Public Interface,"cgeo.geocaching.apps.cache.navi.GeopointNavigationApp",1,0,1,1,1,0
Class,"cgeo.geocaching.apps.cache.navi.GoogleMapsApp",7,3,0,24,7,0
Public Class,"cgeo.geocaching.apps.cache.navi.GoogleMapsDirectionApp",6,3,0,21,5,0
Abstract Class,"cgeo.geocaching.apps.cache.navi.GoogleNavigationApp",4,3,3,21,2,33
Static Class,"cgeo.geocaching.apps.cache.navi.GoogleNavigationApp.GoogleNavigationBikeApp",1,4,0,22,0,0
Static Class,"cgeo.geocaching.apps.cache.navi.GoogleNavigationApp.GoogleNavigationDrivingApp",1,4,0,22,0,0
Static Class,"cgeo.geocaching.apps.cache.navi.GoogleNavigationApp.GoogleNavigationWalkingApp",1,4,0,22,0,0
Class,"cgeo.geocaching.apps.cache.navi.InternalMap",5,3,0,23,5,0
Class,"cgeo.geocaching.apps.cache.navi.LocusApp",5,3,0,22,2,80
Public Class,"cgeo.geocaching.apps.cache.navi.MapsWithMeApp",6,3,0,24,4,0
Public Class,"cgeo.geocaching.apps.cache.navi.NavigationAppFactory",43,2,0,18,12,0
Public Enum Type,"cgeo.geocaching.apps.cache.navi.NavigationAppFactory.NavigationAppsEnum",4,2,0,4,21,95
Class,"cgeo.geocaching.apps.cache.navi.NavigationAppFactory.showNavigationMenu.(Anon_1)",1,1,0,1,2,0
Public Class,"cgeo.geocaching.apps.cache.navi.NavigationAppFactoryTest",2,2,0,1,1,0
Public Class,"cgeo.geocaching.apps.cache.navi.NavigationSelectionActionProvider",13,2,0,7,4,78
Class,"cgeo.geocaching.apps.cache.navi.NavigationSelectionActionProvider.onPrepareSubMenu.(for_loop_1).(Anon_1)",1,1,0,1,2,0
Class,"cgeo.geocaching.apps.cache.navi.NavigonApp",2,3,0,20,1,33
Class,"cgeo.geocaching.apps.cache.navi.OruxMapsApp",2,3,0,20,1,0
Class,"cgeo.geocaching.apps.cache.navi.PebbleApp",2,4,0,26,1,50
Class,"cgeo.geocaching.apps.cache.navi.RMapsApp",5,3,0,23,4,60
Class,"cgeo.geocaching.apps.cache.navi.RadarApp",2,4,0,26,1,50
Class,"cgeo.geocaching.apps.cache.navi.StaticMapApp",5,3,0,19,2,0
Class,"cgeo.geocaching.apps.cache.navi.StreetviewApp",4,3,0,21,4,83
Public Class,"cgeo.geocaching.apps.cache.navi.SygicNavigationApp",2,3,0,20,1,50
Public Interface,"cgeo.geocaching.apps.cache.navi.WaypointNavigationApp",2,0,3,2,1,0
Package,"cgeo.geocaching.apps.cachelist",29,,,,,
Abstract Class,"cgeo.geocaching.apps.cachelist.AbstractLocusCacheListApp",4,3,2,19,1,0
Interface,"cgeo.geocaching.apps.cachelist.CacheListApp",1,1,3,6,1,0
Public Class,"cgeo.geocaching.apps.cachelist.CacheListAppFactory",11,2,0,4,6,0
Private Static Class,"cgeo.geocaching.apps.cachelist.CacheListAppFactory.LazyHolder",0,1,0,0,5,0
Class,"cgeo.geocaching.apps.cachelist.InternalCacheListMap",3,2,0,12,2,0
Class,"cgeo.geocaching.apps.cachelist.LocusExportCacheListApp",1,4,0,20,0,0
Class,"cgeo.geocaching.apps.cachelist.LocusShowCacheListApp",1,4,0,20,0,0
Public Class,"cgeo.geocaching.apps.cachelist.MapsWithMeCacheListApp",8,2,0,14,7,0
Package,"cgeo.geocaching.backup",1,,,,,
Public Class,"cgeo.geocaching.backup.CentralBackupAgent",1,2,0,1,1,0
Package,"cgeo.geocaching.compatibility",15,,,,,
Public Class,"cgeo.geocaching.compatibility.AndroidLevel13",2,1,0,2,1,0
Public Class,"cgeo.geocaching.compatibility.AndroidLevel13Emulation",3,1,0,3,1,0
Public Interface,"cgeo.geocaching.compatibility.AndroidLevel13Interface",2,0,2,2,0,0
Public Class,"cgeo.geocaching.compatibility.AndroidLevel19",1,1,0,1,0,0
Public Class,"cgeo.geocaching.compatibility.AndroidLevel19Emulation",1,1,0,1,0,0
Public Interface,"cgeo.geocaching.compatibility.AndroidLevel19Interface",1,0,2,1,0,0
Public Class,"cgeo.geocaching.compatibility.Compatibility",5,1,0,5,6,73
Package,"cgeo.geocaching.concurrent",4,,,,,
Public Class,"cgeo.geocaching.concurrent.BlockingThreadPool",2,1,0,2,1,0
Public Class,"cgeo.geocaching.concurrent.PriorityThreadFactory",2,1,0,2,0,0
Package,"cgeo.geocaching.connector",191,,,,,
Public Abstract Class,"cgeo.geocaching.connector.AbstractConnector",53,1,8,32,16,0
Class,"cgeo.geocaching.connector.AbstractConnector.getDefaultUserActions.(Anon_3)",1,1,0,1,2,0
Class,"cgeo.geocaching.connector.AbstractConnector.getUserActions.(Anon_1)",1,1,0,1,2,0
Class,"cgeo.geocaching.connector.AbstractConnector.getUserActions.(Anon_2)",1,1,0,1,2,0
Public Abstract Class,"cgeo.geocaching.connector.AbstractLoggingManager",2,1,4,2,0,0
Public Abstract Class,"cgeo.geocaching.connector.AbstractLogin",12,1,2,12,4,83
Public Class,"cgeo.geocaching.connector.ConnectorFactory",36,1,0,17,27,89
TypeVariable,"cgeo.geocaching.connector.ConnectorFactory.getMatchingConnectors.T",0,0,0,0,0,0
Class,"cgeo.geocaching.connector.ConnectorFactory.searchByViewport.(Anon_1)",1,1,0,1,3,0
Public Class,"cgeo.geocaching.connector.ConnectorFactoryTest",9,3,0,18,6,0
Public Class,"cgeo.geocaching.connector.GeocachingAustraliaConnector",6,2,0,38,2,0
Public Class,"cgeo.geocaching.connector.GeopeitusConnector",6,2,0,38,2,0
Public Interface,"cgeo.geocaching.connector.IConnector",31,0,11,31,5,0
Public Interface,"cgeo.geocaching.connector.ILoggingManager",6,0,1,6,4,0
Public Class,"cgeo.geocaching.connector.ImageResult",3,1,0,3,1,33
Public Class,"cgeo.geocaching.connector.LogResult",3,1,0,3,1,33
Public Class,"cgeo.geocaching.connector.NoLoggingManager",5,2,0,7,5,0
Public Class,"cgeo.geocaching.connector.UnknownConnector",6,2,0,38,2,0
Public Class,"cgeo.geocaching.connector.UserAction",2,1,0,2,1,25
Public Static Class,"cgeo.geocaching.connector.UserAction.Context",1,1,0,1,0,0
Public Class,"cgeo.geocaching.connector.WaymarkingConnector",6,2,0,38,2,0
Package,"cgeo.geocaching.connector.capability",14,,,,,
Public Interface,"cgeo.geocaching.connector.capability.FieldNotesCapability",1,1,1,32,0,0
Public Interface,"cgeo.geocaching.connector.capability.ICredentials",2,0,2,2,0,0
Public Interface,"cgeo.geocaching.connector.capability.ILogin",5,1,3,36,0,0
Public Interface,"cgeo.geocaching.connector.capability.ISearchByCenter",1,1,4,32,3,0
Public Interface,"cgeo.geocaching.connector.capability.ISearchByFinder",1,1,2,32,2,0
Public Interface,"cgeo.geocaching.connector.capability.ISearchByGeocode",1,1,4,32,2,0
Public Interface,"cgeo.geocaching.connector.capability.ISearchByKeyword",1,1,3,32,2,0
Public Interface,"cgeo.geocaching.connector.capability.ISearchByOwner",1,1,2,32,2,0
Public Interface,"cgeo.geocaching.connector.capability.ISearchByViewPort",1,1,4,32,3,0
Package,"cgeo.geocaching.connector.ec",99,,,,,
Public Class,"cgeo.geocaching.connector.ec.ECApi",38,1,0,13,18,87
Public Class,"cgeo.geocaching.connector.ec.ECApiTest",1,2,0,1,1,0
Public Class,"cgeo.geocaching.connector.ec.ECConnector",37,2,0,58,20,91
Private Static Class,"cgeo.geocaching.connector.ec.ECConnector.Holder",0,1,0,0,1,0
Public Class,"cgeo.geocaching.connector.ec.ECConnectorTest",3,2,0,3,4,0
Public Class,"cgeo.geocaching.connector.ec.ECLoggingManager",5,2,0,7,7,60
Public Class,"cgeo.geocaching.connector.ec.ECLogin",15,2,0,18,8,58
Private Static Class,"cgeo.geocaching.connector.ec.ECLogin.SingletonHolder",0,1,0,0,1,0
Package,"cgeo.geocaching.connector.gc",863,,,,,
Public Class,"cgeo.geocaching.connector.gc.AutoZoomTest",5,2,0,5,3,0
Public Class,"cgeo.geocaching.connector.gc.GCBaseTest",1,2,0,1,8,0
Public Class,"cgeo.geocaching.connector.gc.GCConnector",69,2,0,78,25,97
Private Static Class,"cgeo.geocaching.connector.gc.GCConnector.Holder",0,1,0,0,1,0
Class,"cgeo.geocaching.connector.gc.GCConnector.getUserActions.(Anon_1)",1,1,0,1,2,0
Class,"cgeo.geocaching.connector.gc.GCConnector.getUserActions.(Anon_2)",2,1,0,1,4,0
Public Class,"cgeo.geocaching.connector.gc.GCConnectorTest",7,3,0,16,13,0
Public Class,"cgeo.geocaching.connector.gc.GCConstants",5,1,0,2,0,98
Public Class,"cgeo.geocaching.connector.gc.GCConstantsTest",8,2,0,7,5,92
Public Class,"cgeo.geocaching.connector.gc.GCLoggingManager",19,2,0,12,13,73
Public Class,"cgeo.geocaching.connector.gc.GCLogin",69,2,0,31,13,95
Private Static Class,"cgeo.geocaching.connector.gc.GCLogin.SingletonHolder",0,1,0,0,1,0
Public Class,"cgeo.geocaching.connector.gc.GCMap",60,1,0,5,30,80
Class,"cgeo.geocaching.connector.gc.GCMap.searchByViewport.(for_loop_6).(Anon_1)",5,1,0,1,6,0
Public Abstract Class,"cgeo.geocaching.connector.gc.GCParser",269,1,0,42,39,97
Private Enum Type,"cgeo.geocaching.connector.gc.GCParser.Logs",4,2,0,4,1,87
Class,"cgeo.geocaching.connector.gc.GCParser.getExtraOnlineInfo.(Anon_4)",1,1,0,1,1,0
Class,"cgeo.geocaching.connector.gc.GCParser.getExtraOnlineInfo.(Anon_5)",1,1,0,1,3,0
Class,"cgeo.geocaching.connector.gc.GCParser.getLogs.(Anon_2)",6,1,0,1,7,0
Class,"cgeo.geocaching.connector.gc.GCParser.parseLogs.(Anon_3)",8,1,0,1,7,0
Class,"cgeo.geocaching.connector.gc.GCParser.searchPocketQueryList.(Anon_1)",1,1,0,1,1,0
Public Class,"cgeo.geocaching.connector.gc.GCParserTest",17,3,0,24,15,0
Public Class,"cgeo.geocaching.connector.gc.GCSmiliesProvider",4,1,0,2,1,0
Public Enum Type,"cgeo.geocaching.connector.gc.GCSmiliesProvider.Smiley",4,2,0,4,1,97
Public Abstract Class,"cgeo.geocaching.connector.gc.IconDecoder",165,1,0,5,4,41
Public Class,"cgeo.geocaching.connector.gc.IconDecoderTest",37,3,0,21,6,0
Public Class,"cgeo.geocaching.connector.gc.MapTokens",3,2,0,3,0,0
Public Class,"cgeo.geocaching.connector.gc.RecaptchaHandler",4,2,0,3,2,44
Class,"cgeo.geocaching.connector.gc.RecaptchaHandler.handleMessage.(Anon_4)",1,1,0,1,2,0
Class,"cgeo.geocaching.connector.gc.RecaptchaHandler.handleMessage.(Anon_5)",1,1,0,1,2,0
Class,"cgeo.geocaching.connector.gc.RecaptchaHandler.loadChallenge.(Anon_1)",3,1,0,1,4,0
Class,"cgeo.geocaching.connector.gc.RecaptchaHandler.loadChallenge.(Anon_2)",1,1,0,1,1,0
Class,"cgeo.geocaching.connector.gc.RecaptchaHandler.loadChallenge.(Anon_3)",1,1,0,1,0,0
Public Class,"cgeo.geocaching.connector.gc.Tile",28,1,0,22,9,88
Public Static Class,"cgeo.geocaching.connector.gc.Tile.TileCache",4,3,0,16,2,100
Class,"cgeo.geocaching.connector.gc.Tile.requestMapInfo.(Anon_1)",1,1,0,1,2,0
Class,"cgeo.geocaching.connector.gc.Tile.requestMapTile.(Anon_2)",3,1,0,1,2,0
Public Class,"cgeo.geocaching.connector.gc.TrackablesTest",15,3,0,23,6,0
Public Class,"cgeo.geocaching.connector.gc.UTFGrid",2,1,0,1,1,0
Public Class,"cgeo.geocaching.connector.gc.UTFGridPosition",8,1,0,4,2,58
Public Class,"cgeo.geocaching.connector.gc.UTFGridPositionTest",5,2,0,4,1,0
Public Generic Class,"cgeo.geocaching.connector.gc.UncertainProperty",10,1,0,6,1,50
TypeVariable,"cgeo.geocaching.connector.gc.UncertainProperty.T",0,0,0,0,0,0
TypeVariable,"cgeo.geocaching.connector.gc.UncertainProperty.getMergedProperty.T",0,0,0,0,0,0
Public Class,"cgeo.geocaching.connector.gc.UncertainPropertyTest",2,2,0,2,1,0
Public Class,"cgeo.geocaching.connector.gc.WaypointsTest",2,3,0,9,5,50
Class,"cgeo.geocaching.connector.gc.WaypointsTest.(Anon_1)",1,1,0,1,0,0
Package,"cgeo.geocaching.connector.oc",271,,,,,
Public Interface,"cgeo.geocaching.connector.oc.IOCAuthParams",9,0,0,9,0,0
Public Class,"cgeo.geocaching.connector.oc.OCApiConnector",13,3,1,54,8,80
Public Enum Type,"cgeo.geocaching.connector.oc.OCApiConnector.ApiSupport",2,2,0,2,1,100
Public Enum Type,"cgeo.geocaching.connector.oc.OCApiConnector.OAuthLevel",2,2,0,2,1,100
Public Class,"cgeo.geocaching.connector.oc.OCApiLiveConnector",29,4,0,79,20,88
Public Class,"cgeo.geocaching.connector.oc.OCAuthParams",3,2,0,4,2,54
Public Class,"cgeo.geocaching.connector.oc.OCAuthorizationActivity",10,4,0,52,5,60
Public Class,"cgeo.geocaching.connector.oc.OCConnector",12,2,1,42,3,83
Public Class,"cgeo.geocaching.connector.oc.OCConnectorTest",2,2,0,2,2,0
Class,"cgeo.geocaching.connector.oc.OkapiClient",146,1,0,38,38,96
Private Static Class,"cgeo.geocaching.connector.oc.OkapiClient.JSONResult",3,1,0,1,2,0
Public Class,"cgeo.geocaching.connector.oc.OkapiClientTest",4,3,0,11,5,0
Public Class,"cgeo.geocaching.connector.oc.OkapiError",12,1,0,4,2,37
Public Enum Type,"cgeo.geocaching.connector.oc.OkapiError.OkapiErrors",2,2,0,2,1,100
Public Class,"cgeo.geocaching.connector.oc.OkapiLoggingManager",8,2,0,8,9,54
Enum Type,"cgeo.geocaching.connector.oc.OkapiService",3,2,0,3,2,91
Public Class,"cgeo.geocaching.connector.oc.UserInfo",4,1,0,4,1,50
Public Enum Type,"cgeo.geocaching.connector.oc.UserInfo.UserInfoStatus",7,2,0,4,2,82
Package,"cgeo.geocaching.connector.ox",39,,,,,
Public Class,"cgeo.geocaching.connector.ox.OXConnector",16,2,0,45,10,92
Public Class,"cgeo.geocaching.connector.ox.OXConnectorTest",1,2,0,1,1,0
Public Class,"cgeo.geocaching.connector.ox.OXGPXParser",4,4,0,23,1,33
Public Class,"cgeo.geocaching.connector.ox.OpenCachingApi",18,1,0,7,13,71
Package,"cgeo.geocaching.connector.trackable",58,,,,,
Public Abstract Class,"cgeo.geocaching.connector.trackable.AbstractTrackableConnector",3,1,3,3,1,0
Public Class,"cgeo.geocaching.connector.trackable.GeokretyConnector",9,2,0,9,4,83
Public Class,"cgeo.geocaching.connector.trackable.GeokretyConnectorTest",4,2,0,4,1,0
Public Class,"cgeo.geocaching.connector.trackable.GeokretyParser",8,1,0,2,3,0
Class,"cgeo.geocaching.connector.trackable.GeokretyParser.parse.(Anon_1)",1,1,0,1,2,0
Class,"cgeo.geocaching.connector.trackable.GeokretyParser.parse.(Anon_2)",7,1,0,1,4,0
Public Class,"cgeo.geocaching.connector.trackable.GeokretyParserTest",1,3,0,10,3,0
Public Interface,"cgeo.geocaching.connector.trackable.TrackableConnector",6,0,1,6,1,0
Public Class,"cgeo.geocaching.connector.trackable.TravelBugConnector",10,2,0,11,4,87
Private Static Class,"cgeo.geocaching.connector.trackable.TravelBugConnector.Holder",0,1,0,0,1,0
Public Class,"cgeo.geocaching.connector.trackable.TravelBugConnectorTest",6,2,0,6,2,0
Public Class,"cgeo.geocaching.connector.trackable.UnknownTrackableConnector",3,2,0,6,1,0
Package,"cgeo.geocaching.enumerations",128,,,,,
Public Enum Type,"cgeo.geocaching.enumerations.CacheAttribute",13,2,0,9,2,98
Public Class,"cgeo.geocaching.enumerations.CacheAttributeTest",8,2,0,5,1,0
Public Enum Type,"cgeo.geocaching.enumerations.CacheListType",4,2,0,4,2,93
Public Enum Type,"cgeo.geocaching.enumerations.CacheSize",13,2,0,6,2,90
Public Class,"cgeo.geocaching.enumerations.CacheSizeTest",5,2,0,4,1,0
Public Enum Type,"cgeo.geocaching.enumerations.CacheType",20,2,0,12,3,92
Public Class,"cgeo.geocaching.enumerations.CacheTypeTest",8,2,0,6,2,0
Public Interface,"cgeo.geocaching.enumerations.LiveMapStrategy",0,0,0,0,0,0
Public Enum Type,"cgeo.geocaching.enumerations.LiveMapStrategy.Strategy",7,2,0,5,3,82
Public Enum Type,"cgeo.geocaching.enumerations.LiveMapStrategy.StrategyFlag",2,2,0,2,1,100
Public Interface,"cgeo.geocaching.enumerations.LoadFlags",0,0,0,0,3,0
Public Enum Type,"cgeo.geocaching.enumerations.LoadFlags.LoadFlag",2,2,0,2,1,100
Public Enum Type,"cgeo.geocaching.enumerations.LoadFlags.RemoveFlag",2,2,0,2,1,100
Public Enum Type,"cgeo.geocaching.enumerations.LoadFlags.SaveFlag",2,2,0,2,1,100
Public Enum Type,"cgeo.geocaching.enumerations.LocationProviderType",3,2,0,3,1,91
Public Enum Type,"cgeo.geocaching.enumerations.LogType",15,2,0,8,2,95
Public Class,"cgeo.geocaching.enumerations.LogTypeTest",3,2,0,3,1,0
Public Enum Type,"cgeo.geocaching.enumerations.LogTypeTrackable",4,2,0,4,2,85
Public Class,"cgeo.geocaching.enumerations.LogTypeTrackableTest",2,2,0,1,1,0
Public Enum Type,"cgeo.geocaching.enumerations.StatusCode",5,2,0,5,1,97
Public Enum Type,"cgeo.geocaching.enumerations.WaypointType",9,2,0,7,2,91
Public Class,"cgeo.geocaching.enumerations.WaypointTypeTest",1,2,0,1,1,0
Package,"cgeo.geocaching.export",125,,,,,
Abstract Class,"cgeo.geocaching.export.AbstractExport",6,1,2,6,1,66
Interface,"cgeo.geocaching.export.Export",2,0,1,2,0,0
Public Class,"cgeo.geocaching.export.ExportTest",2,3,0,9,9,0
Private Static Class,"cgeo.geocaching.export.ExportTest.GpxExportTester",2,3,0,11,2,0
Class,"cgeo.geocaching.export.FieldNotes",6,1,0,4,6,58
Public Class,"cgeo.geocaching.export.FieldnoteExport",6,2,0,9,4,100
Private Class,"cgeo.geocaching.export.FieldnoteExport.ExportTask",19,3,0,18,12,52
Class,"cgeo.geocaching.export.FieldnoteExport.getExportOptionsDialog.(Anon_1)",1,1,0,1,3,0
Public Class,"cgeo.geocaching.export.GpxExport",7,2,1,10,3,0
Protected Class,"cgeo.geocaching.export.GpxExport.ExportTask",12,3,0,17,8,50
Class,"cgeo.geocaching.export.GpxExport.ExportTask.doInBackgroundInternal.(Anon_3)",1,1,0,1,1,0
Class,"cgeo.geocaching.export.GpxExport.getExportDialog.(Anon_1)",1,1,0,1,2,0
Class,"cgeo.geocaching.export.GpxExport.getExportDialog.(Anon_2)",1,1,0,1,2,0
Public Class,"cgeo.geocaching.export.GpxSerializer",46,1,0,12,18,78
Protected Interface,"cgeo.geocaching.export.GpxSerializer.ProgressListener",1,0,2,1,0,0
Public Class,"cgeo.geocaching.export.GpxSerializerTest",11,3,0,20,6,0
Class,"cgeo.geocaching.export.GpxSerializerTest.testProgressReporting.(Anon_1)",1,1,0,1,1,0
Package,"cgeo.geocaching.files",535,,,,,
Public Abstract Generic Class,"cgeo.geocaching.files.AbstractFileListActivity",20,4,2,30,3,92
Class,"cgeo.geocaching.files.AbstractFileListActivity.(Anon_1)",6,1,0,2,2,50
Class,"cgeo.geocaching.files.AbstractFileListActivity.(Anon_2)",4,1,0,1,2,0
Private Class,"cgeo.geocaching.files.AbstractFileListActivity.FileListSelector",3,2,0,5,1,33
Private Class,"cgeo.geocaching.files.AbstractFileListActivity.SearchFilesThread",9,2,0,3,5,33
Class,"cgeo.geocaching.files.AbstractFileListActivity.SearchFilesThread.run.(Anon_4)",1,1,0,1,0,0
TypeVariable,"cgeo.geocaching.files.AbstractFileListActivity.T",0,0,0,0,0,0
Class,"cgeo.geocaching.files.AbstractFileListActivity.onCreate.(Anon_3)",3,1,0,1,2,0
Public Abstract Class,"cgeo.geocaching.files.FileParser",9,1,2,5,4,0
Public Enum Type,"cgeo.geocaching.files.FileType",2,2,0,2,1,100
Public Class,"cgeo.geocaching.files.FileTypeDetector",11,1,0,4,2,50
Public Class,"cgeo.geocaching.files.FileTypeDetectorTest",5,3,0,14,3,0
Private Static Class,"cgeo.geocaching.files.FileTypeDetectorTest.FileContentResolver",1,2,0,1,0,0
Public Class,"cgeo.geocaching.files.GPX10Parser",2,3,1,20,0,0
Public Class,"cgeo.geocaching.files.GPX11Parser",2,3,0,20,0,0
Public Class,"cgeo.geocaching.files.GPXImporter",26,1,0,9,12,90
Class,"cgeo.geocaching.files.GPXImporter.(Anon_1)",1,1,0,1,2,0
Class,"cgeo.geocaching.files.GPXImporter.(Anon_2)",10,1,0,1,5,0
Public Static Class,"cgeo.geocaching.files.GPXImporter.ImportGpxAttachmentThread",2,4,0,9,5,0
Static Class,"cgeo.geocaching.files.GPXImporter.ImportGpxFileThread",4,4,0,9,6,0
Static Abstract Class,"cgeo.geocaching.files.GPXImporter.ImportGpxThread",4,3,3,7,5,0
Static Class,"cgeo.geocaching.files.GPXImporter.ImportGpxZipAttachmentThread",2,5,0,12,2,0
Static Class,"cgeo.geocaching.files.GPXImporter.ImportGpxZipFileThread",2,5,0,12,2,0
Static Abstract Class,"cgeo.geocaching.files.GPXImporter.ImportGpxZipThread",8,4,2,10,5,0
Static Class,"cgeo.geocaching.files.GPXImporter.ImportLocAttachmentThread",2,3,0,6,5,0
